"Manning, Christopher D.",0.0007503938926324221
"Church, Kenneth Ward",0.0006026226696086415
"Klein, Dan",0.0005346528177848979
"Och, Franz Josef",0.0005306993398170534
"Della Pietra, Vincent J.",0.0005056190436919588
"Marcus, Mitchell P.",0.0004750589481532325
"Brill, Eric",0.0004586046172264216
"Mercer, Robert L.",0.00043301932983335007
"Della Pietra, Stephen A.",0.000430172501783879
"Hovy, Eduard",0.0004277738830756312
"Pereira, Fernando",0.00042749938355920823
"Ney, Hermann",0.0004274359067386955
"Koehn, Philipp",0.0004203967589001972
"Lee, Lillian",0.00041566589387897975
"Jurafsky, Daniel",0.00041178514345139114
"Hearst, Marti A.",0.0003970563159634038
"Brown, Peter F.",0.0003970396337155828
"Collins, Michael John",0.00038423872035879894
"Yarowsky, David",0.00038372628396353745
"Charniak, Eugene",0.00037290241746092975
"McKeown, Kathleen R.",0.0003706173289435224
"Marcu, Daniel",0.0003515991589907338
"Johnson, Mark",0.0003462967546412608
"Callison-Burch, Chris",0.0003445632502354147
"Wiebe, Janyce",0.0003432950015282571
"Grosz, Barbara J.",0.00033865117955046963
"Joshi, Aravind K.",0.0003368324804902149
"Knight, Kevin",0.0003352369635326422
"Roukos, Salim",0.00032735992081448433
"Mihalcea, Rada",0.00032403329231231025
"Santorini, Beatrice",0.0003187454932756794
"Tsujii, Jun'ichi",0.0003096883249390407
"Marcinkiewicz, Mary Ann",0.00030947312412404535
"Palmer, Martha",0.0003018380476678
"Grishman, Ralph",0.0003004085674139141
"Lapata, Mirella",0.0003001952968398877
"Ng, Hwee Tou",0.000295849453619344
"Pang, Bo",0.00029271518262086654
"Lin, Chin-Yew",0.000290726210462656
"Barzilay, Regina",0.0002795085077862148
"Carletta, Jean",0.00026535455838058215
"Roth, Dan",0.0002553167738201722
"Lin, Dekang",0.00025204973301048403
"Sidner, Candace L.",0.00025191717786005946
"Papineni, Kishore",0.00024594949062282934
"Walker, Marilyn A.",0.00024571414000109786
"McDonald, Ryan",0.0002435459505934874
"Gildea, Daniel",0.00024270350075992814
"Weischedel, Ralph M.",0.00023872845755399467
"Agirre, Eneko",0.00023696126456194039
"Smith, Noah A.",0.00023614465275286796
"Gale, William A.",0.0002342401408956744
"Radev, Dragomir R.",0.00023399088076715891
"Moore, Robert C.",0.00023382403212047971
"Nivre, Joakim",0.00022996021291643972
"Resnik, Philip",0.0002299579820463407
"Ward, Todd",0.00022933842225522129
"Zhu, Wei-Jing",0.00022894096900183267
"Toutanova, Kristina",0.00022808099538109512
"Litman, Diane J.",0.0002272907521756382
"Ramshaw, Lance A.",0.00022693251118930817
"Ide, Nancy M.",0.00022684384061255787
"Pustejovsky, James",0.00022467618659697712
"Hirst, Graeme",0.00022095300522449393
"Turney, Peter D.",0.00021962793443706274
"Dagan, Ido",0.00021878058150472335
"Wilson, Theresa",0.0002180255978084167
"Hanks, Patrick",0.00021772546330559012
"Brants, Thorsten",0.00021308177496657735
"Dyer, Chris",0.0002103198395406822
"Rambow, Owen",0.00021017237414446645
"Schwartz, Richard M.",0.00020980059474678432
"Hatzivassiloglou, Vasileios",0.00020665688011057174
"Matsumoto, Yuji",0.0002064693195953079
"Berger, Adam L.",0.00020369541234842187
"Ratnaparkhi, Adwait",0.00020314976568163505
"Hirschberg, Julia",0.0002012020981817583
"Cardie, Claire",0.00020090043191102765
"Reiter, Ehud",0.0001989184973161633
"Zens, Richard",0.00019617357498746818
"Shieber, Stuart M.",0.00019521747130645962
"Carroll, John",0.0001939482424652672
"Riloff, Ellen",0.0001932632293494322
"Jelinek, Frederick",0.00019096799131949684
"Briscoe, Ted",0.00018962439972271974
"Vaithyanathan, Shivakumar",0.00018840992837598652
"Singer, Yoram",0.00018499567221297986
"Dunning, Ted E.",0.00018441403532077244
"Ng, Andrew Y.",0.00018388688795691676
"McCallum, Andrew",0.00018241094026386054
"Hirschman, Lynette",0.00018126436450115996
"Moens, Marc",0.00018079237647202067
"Baldwin, Timothy",0.0001797615649997381
"Moore, Johanna D.",0.00017803188513776377
"Finkel, Jenny Rose",0.00017793287781898057
"Lavie, Alon",0.00017729827323932523
"Federico, Marcello",0.00017620847806274108
"Hoang, Hieu",0.0001738403047229797
"Hindle, Donald",0.00017302525676891122
"Curran, James R.",0.0001728962103683305
"Teufel, Simone",0.00017160338607334315
"Daelemans, Walter",0.00017156212373000714
"Allen, James F.",0.000171399045010709
"Etzioni, Oren",0.00017091635005169332
"Grenager, Trond",0.0001706061683575161
"Kay, Martin",0.000169182207127641
"Eisner, Jason M.",0.00016860447339243982
"Schabes, Yves",0.00016644099478935995
"Chiang, David",0.0001661767274257074
"Poesio, Massimo",0.00016599398073749606
"Baker, Collin F.",0.00016355425049071682
"Clark, Stephen",0.00016306738187646868
"Steedman, Mark",0.0001625797414646517
"Bojar, Ond&#x159;ej",0.00016251035459423105
"Nagao, Makoto",0.00016223663067228676
"Hoffmann, Paul",0.0001620863402573878
"Bertoldi, Nicola",0.00016148264068162137
"Harabagiu, Sanda M.",0.00016136261178290723
"Diab, Mona",0.00016106756983909017
"Haji&#x10D;, Jan",0.00016021739276430178
"Passonneau, Rebecca J.",0.00016015713180582368
"Birch, Alexandra",0.00016004066607019435
"Chodorow, Martin",0.00016001066475171047
"Lai, Jennifer C.",0.0001594430253809675
"Xue, Nianwen",0.0001588170864601272
"Webber, Bonnie Lynn",0.00015796063254273158
"Hobbs, Jerry R.",0.00015789469277329425
"Cunningham, Hamish",0.00015745048752448167
"Cowan, Brooke",0.00015636168866670197
"Fillmore, Charles J.",0.00015630400411740047
